registry_id,registry_status,source_basis,municipality_id,municipality_key,name_en,name_ar,name_raw_en_page,name_raw_ar_page,governorate_en,district_en,dglac_source_url_en,dglac_source_url_ar,dglac_detail_status,dglac_detail_fetched_at,dglac_detail_name,email,website,address_summary,latitude,longitude,has_coordinates,has_public_form,form_url,form_status,form_scope_assessment,official_website_status,official_social_status,municipal_app_status,complaint_form_status,news_trace_status,civic_tracker_status,public_forum_status,confirmed_source_urls,candidate_source_urls,candidate_source_families,extracted_contacts,complaint_or_service_workflow,service_scope,incident_or_resolution_signals,best_source_confidence,source_review_required,research_rank,research_tier,batch_id,batch_priority,priority_score,recommended_next_action,reason_codes,official_search_queries,social_search_queries,news_search_queries,event_count,event_ids,event_sectors,event_routing_entities,moim_2025_match_status,moim_2025_match_method,moim_2025_match_score,moim_2025_election_ids,moim_2025_municipality_name_ar,moim_2025_governorate_ar,moim_2025_district_ar,moim_2025_council_members,moim_2025_records_seen,moim_2025_source_pdf_ids,moim_2025_source_pdf_urls,moim_2025_extraction_confidence,data_quality_flags,completeness_score,last_registry_build_at,notes,townhall_lat,townhall_lon,townhall_osm_id,townhall_osm_type,townhall_name_ar,townhall_name_en,townhall_phone,townhall_website,townhall_email,townhall_match_method
MUN-DGLAC-63052,active_in_local_registry,dglac_official_directory,63052,حوبش,,حوبش,حوبش,حوبش,Aakkar,Aakkar,https://www.dglac.gov.lb/en/web/guest/municipalities,https://www.dglac.gov.lb/municipalities,fetched,2026-05-24,حوبش,,,,34.4974452,36.1188777,yes,no,,not_found,none_found,not_found,unknown,unknown,not_found,unknown,unknown,unknown,,,,,,,,,no,24,T2_official_channel_gap,,,93,official_website_social_news_search,no_dglac_form;no_dglac_website;no_dglac_email;missing_english_name;official_social_status_unknown;news_trace_status_unknown;civic_tracker_status_unknown;public_forum_status_unknown,"""حوبش"" municipality Lebanon official website | ""حوبش"" municipality complaint form | ""حوبش"" بلدية شكوى | ""حوبش"" بلدية الموقع الرسمي","site:facebook.com ""حوبش"" municipality | site:facebook.com ""حوبش"" بلدية | site:instagram.com ""حوبش"" municipality | site:x.com ""حوبش"" municipality","""حوبش"" municipality repair Lebanon | ""حوبش"" بلدية اصلاح | NNA ""حوبش"" municipality | ""حوبش"" water electricity waste road Lebanon",0,,,,not_seen_in_text_extracted_moim,,,,,,,,,,,,missing_english_name|missing_verified_official_website|missing_dglac_email|missing_coordinates|no_verified_complaint_workflow|official_social_unknown|no_event_evidence,50,2026-05-29,Official DGLAC detail fetched.,,,,,,,,,,
MUN-DGLAC-57891,active_in_local_registry,dglac_official_directory,57891,al_bayyad,Al Bayyad,البياض,Al Bayyad,البياض,South,Sour,https://www.dglac.gov.lb/en/web/guest/municipalities,https://www.dglac.gov.lb/municipalities,fetched,2026-05-24,Al Bayyad,,,,33.2058158,35.3248887,yes,no,,not_found,none_found,not_found,unknown,unknown,not_found,unknown,unknown,unknown,,,,,,,,,no,620,T2_official_channel_gap,,,87,official_website_social_news_search,no_dglac_form;no_dglac_website;no_dglac_email;official_social_status_unknown;news_trace_status_unknown;civic_tracker_status_unknown;public_forum_status_unknown,"""Al Bayyad"" municipality Lebanon official website | ""Al Bayyad"" municipality complaint form | ""البياض"" بلدية شكوى | ""البياض"" بلدية الموقع الرسمي","site:facebook.com ""Al Bayyad"" municipality | site:facebook.com ""البياض"" بلدية | site:instagram.com ""Al Bayyad"" municipality | site:x.com ""Al Bayyad"" municipality","""Al Bayyad"" municipality repair Lebanon | ""البياض"" بلدية اصلاح | NNA ""Al Bayyad"" municipality | ""Al Bayyad"" water electricity waste road Lebanon",0,,,,not_seen_in_text_extracted_moim,,,,,,,,,,,,missing_verified_official_website|missing_dglac_email|missing_coordinates|no_verified_complaint_workflow|official_social_unknown|no_event_evidence,60,2026-05-29,Official DGLAC detail fetched.,,,,,,,,,,
MUN-DGLAC-57522,active_in_local_registry,dglac_official_directory,57522,al_bazuriyah,Al Bazuriyah,البازوريه,Al Bazuriyah,البازوريه,South,Sour,https://www.dglac.gov.lb/en/web/guest/municipalities,https://www.dglac.gov.lb/municipalities,fetched,2026-05-24,Al Bazuriyah,,,,33.2533555,35.2713871,yes,no,,not_found,none_found,not_found,unknown,unknown,not_found,unknown,unknown,unknown,,,,,,,,,no,621,T2_official_channel_gap,,,87,official_website_social_news_search,no_dglac_form;no_dglac_website;no_dglac_email;official_social_status_unknown;news_trace_status_unknown;civic_tracker_status_unknown;public_forum_status_unknown,"""Al Bazuriyah"" municipality Lebanon official website | ""Al Bazuriyah"" municipality complaint form | ""البازوريه"" بلدية شكوى | ""البازوريه"" بلدية الموقع الرسمي","site:facebook.com ""Al Bazuriyah"" municipality | site:facebook.com ""البازوريه"" بلدية | site:instagram.com ""Al Bazuriyah"" municipality | site:x.com ""Al Bazuriyah"" municipality","""Al Bazuriyah"" municipality repair Lebanon | ""البازوريه"" بلدية اصلاح | NNA ""Al Bazuriyah"" municipality | ""Al Bazuriyah"" water electricity waste road Lebanon",0,,,,not_seen_in_text_extracted_moim,,,,,,,,,,,,missing_verified_official_website|missing_dglac_email|missing_coordinates|no_verified_complaint_workflow|official_social_unknown|no_event_evidence,60,2026-05-29,Official DGLAC detail fetched.,,,,,,,,,,
MUN-DGLAC-57747,active_in_local_registry,dglac_official_directory,57747,al_burghliye,Al Burghliye,البرغلية,Al Burghliye,البرغلية,South,Sour,https://www.dglac.gov.lb/en/web/guest/municipalities,https://www.dglac.gov.lb/municipalities,fetched,2026-05-24,Al Burghliye,,,,33.3120665,35.2406673,yes,no,,not_found,none_found,not_found,unknown,unknown,not_found,unknown,unknown,unknown,,,,,,,,,no,623,T2_official_channel_gap,,,87,official_website_social_news_search,no_dglac_form;no_dglac_website;no_dglac_email;official_social_status_unknown;news_trace_status_unknown;civic_tracker_status_unknown;public_forum_status_unknown,"""Al Burghliye"" municipality Lebanon official website | ""Al Burghliye"" municipality complaint form | ""البرغلية"" بلدية شكوى | ""البرغلية"" بلدية الموقع الرسمي","site:facebook.com ""Al Burghliye"" municipality | site:facebook.com ""البرغلية"" بلدية | site:instagram.com ""Al Burghliye"" municipality | site:x.com ""Al Burghliye"" municipality","""Al Burghliye"" municipality repair Lebanon | ""البرغلية"" بلدية اصلاح | NNA ""Al Burghliye"" municipality | ""Al Burghliye"" water electricity waste road Lebanon",0,,,,not_seen_in_text_extracted_moim,,,,,,,,,,,,missing_verified_official_website|missing_dglac_email|missing_coordinates|no_verified_complaint_workflow|official_social_unknown|no_event_evidence,60,2026-05-29,Official DGLAC detail fetched.,,,,,,,,,,
MUN-DGLAC-57774,active_in_local_registry,dglac_official_directory,57774,al_bustan,Al Bustan,البستان,Al Bustan,البستان,South,Sour,https://www.dglac.gov.lb/en/web/guest/municipalities,https://www.dglac.gov.lb/municipalities,fetched,2026-05-24,Al Bustan,,,,33.1009901,35.2547904,yes,no,,not_found,none_found,not_found,unknown,unknown,not_found,unknown,unknown,unknown,,,,,,,,,no,624,T2_official_channel_gap,,,87,official_website_social_news_search,no_dglac_form;no_dglac_website;no_dglac_email;official_social_status_unknown;news_trace_status_unknown;civic_tracker_status_unknown;public_forum_status_unknown,"""Al Bustan"" municipality Lebanon official website | ""Al Bustan"" municipality complaint form | ""البستان"" بلدية شكوى | ""البستان"" بلدية الموقع الرسمي","site:facebook.com ""Al Bustan"" municipality | site:facebook.com ""البستان"" بلدية | site:instagram.com ""Al Bustan"" municipality | site:x.com ""Al Bustan"" municipality","""Al Bustan"" municipality repair Lebanon | ""البستان"" بلدية اصلاح | NNA ""Al Bustan"" municipality | ""Al Bustan"" water electricity waste road Lebanon",0,,,,not_seen_in_text_extracted_moim,,,,,,,,,,,,missing_verified_official_website|missing_dglac_email|missing_coordinates|no_verified_complaint_workflow|official_social_unknown|no_event_evidence,60,2026-05-29,Official DGLAC detail fetched.,,,,,,,,,,
MUN-DGLAC-57900,active_in_local_registry,dglac_official_directory,57900,al_hamiri,Al Hamiri,الحميري,Al Hamiri,الحميري,South,Sour,https://www.dglac.gov.lb/en/web/guest/municipalities,https://www.dglac.gov.lb/municipalities,fetched,2026-05-24,Al Hamiri,,,,33.2958313,35.3521350,yes,no,,not_found,none_found,not_found,unknown,unknown,not_found,unknown,unknown,unknown,,,,,,,,,no,626,T2_official_channel_gap,,,87,official_website_social_news_search,no_dglac_form;no_dglac_website;no_dglac_email;official_social_status_unknown;news_trace_status_unknown;civic_tracker_status_unknown;public_forum_status_unknown,"""Al Hamiri"" municipality Lebanon official website | ""Al Hamiri"" municipality complaint form | ""الحميري"" بلدية شكوى | ""الحميري"" بلدية الموقع الرسمي","site:facebook.com ""Al Hamiri"" municipality | site:facebook.com ""الحميري"" بلدية | site:instagram.com ""Al Hamiri"" municipality | site:x.com ""Al Hamiri"" municipality","""Al Hamiri"" municipality repair Lebanon | ""الحميري"" بلدية اصلاح | NNA ""Al Hamiri"" municipality | ""Al Hamiri"" water electricity waste road Lebanon",0,,,,not_seen_in_text_extracted_moim,,,,,,,,,,,,missing_verified_official_website|missing_dglac_email|missing_coordinates|no_verified_complaint_workflow|official_social_unknown|no_event_evidence,60,2026-05-29,Official DGLAC detail fetched.,,,,,,,,,,
MUN-DGLAC-57801,active_in_local_registry,dglac_official_directory,57801,al_hlousiyeh,Al Hlousiyeh,الحلوسية,Al Hlousiyeh,الحلوسية,South,Sour,https://www.dglac.gov.lb/en/web/guest/municipalities,https://www.dglac.gov.lb/municipalities,fetched,2026-05-24,Al Hlousiyeh,,,,33.3084088,35.3249649,yes,no,,not_found,none_found,not_found,unknown,unknown,not_found,unknown,unknown,unknown,,,,,,,,,no,629,T2_official_channel_gap,,,87,official_website_social_news_search,no_dglac_form;no_dglac_website;no_dglac_email;official_social_status_unknown;news_trace_status_unknown;civic_tracker_status_unknown;public_forum_status_unknown,"""Al Hlousiyeh"" municipality Lebanon official website | ""Al Hlousiyeh"" municipality complaint form | ""الحلوسية"" بلدية شكوى | ""الحلوسية"" بلدية الموقع الرسمي","site:facebook.com ""Al Hlousiyeh"" municipality | site:facebook.com ""الحلوسية"" بلدية | site:instagram.com ""Al Hlousiyeh"" municipality | site:x.com ""Al Hlousiyeh"" municipality","""Al Hlousiyeh"" municipality repair Lebanon | ""الحلوسية"" بلدية اصلاح | NNA ""Al Hlousiyeh"" municipality | ""Al Hlousiyeh"" water electricity waste road Lebanon",0,,,,not_seen_in_text_extracted_moim,,,,,,,,,,,,missing_verified_official_website|missing_dglac_email|missing_coordinates|no_verified_complaint_workflow|official_social_unknown|no_event_evidence,60,2026-05-29,Official DGLAC detail fetched.,,,,,,,,,,
MUN-DGLAC-57756,active_in_local_registry,dglac_official_directory,57756,al_jibbin,Al Jibbin,الجبين,Al Jibbin,الجبين,South,Sour,https://www.dglac.gov.lb/en/web/guest/municipalities,https://www.dglac.gov.lb/municipalities,fetched,2026-05-24,Al Jibbin,,,,33.1221372,35.2352942,yes,no,,not_found,none_found,not_found,unknown,unknown,not_found,unknown,unknown,unknown,,,,,,,,,no,630,T2_official_channel_gap,,,87,official_website_social_news_search,no_dglac_form;no_dglac_website;no_dglac_email;official_social_status_unknown;news_trace_status_unknown;civic_tracker_status_unknown;public_forum_status_unknown,"""Al Jibbin"" municipality Lebanon official website | ""Al Jibbin"" municipality complaint form | ""الجبين"" بلدية شكوى | ""الجبين"" بلدية الموقع الرسمي","site:facebook.com ""Al Jibbin"" municipality | site:facebook.com ""الجبين"" بلدية | site:instagram.com ""Al Jibbin"" municipality | site:x.com ""Al Jibbin"" municipality","""Al Jibbin"" municipality repair Lebanon | ""الجبين"" بلدية اصلاح | NNA ""Al Jibbin"" municipality | ""Al Jibbin"" water electricity waste road Lebanon",0,,,,not_seen_in_text_extracted_moim,,,,,,,,,,,,missing_verified_official_website|missing_dglac_email|missing_coordinates|no_verified_complaint_workflow|official_social_unknown|no_event_evidence,60,2026-05-29,Official DGLAC detail fetched.,,,,,,,,,,
MUN-DGLAC-57792,active_in_local_registry,dglac_official_directory,57792,al_mansouri,Al Mansouri,المنصوري,Al Mansouri,المنصوري,South,Sour,https://www.dglac.gov.lb/en/web/guest/municipalities,https://www.dglac.gov.lb/municipalities,fetched,2026-05-24,Al Mansouri,,,,33.1736531,35.2110878,yes,no,,not_found,none_found,not_found,unknown,unknown,not_found,unknown,unknown,unknown,,,,,,,,,no,634,T2_official_channel_gap,,,87,official_website_social_news_search,no_dglac_form;no_dglac_website;no_dglac_email;official_social_status_unknown;news_trace_status_unknown;civic_tracker_status_unknown;public_forum_status_unknown,"""Al Mansouri"" municipality Lebanon official website | ""Al Mansouri"" municipality complaint form | ""المنصوري"" بلدية شكوى | ""المنصوري"" بلدية الموقع الرسمي","site:facebook.com ""Al Mansouri"" municipality | site:facebook.com ""المنصوري"" بلدية | site:instagram.com ""Al Mansouri"" municipality | site:x.com ""Al Mansouri"" municipality","""Al Mansouri"" municipality repair Lebanon | ""المنصوري"" بلدية اصلاح | NNA ""Al Mansouri"" municipality | ""Al Mansouri"" water electricity waste road Lebanon",0,,,,not_seen_in_text_extracted_moim,,,,,,,,,,,,missing_verified_official_website|missing_dglac_email|missing_coordinates|no_verified_complaint_workflow|official_social_unknown|no_event_evidence,60,2026-05-29,Official DGLAC detail fetched.,,,,,,,,,,
MUN-DGLAC-57639,active_in_local_registry,dglac_official_directory,57639,al_qulaylah,Al Qulaylah,القليلة,Al Qulaylah,القليلة,South,Sour,https://www.dglac.gov.lb/en/web/guest/municipalities,https://www.dglac.gov.lb/municipalities,fetched,2026-05-24,Al Qulaylah,,,,33.1964091,35.2294152,yes,no,,not_found,none_found,not_found,unknown,unknown,not_found,unknown,unknown,unknown,,,,,,,,,no,638,T2_official_channel_gap,,,87,official_website_social_news_search,no_dglac_form;no_dglac_website;no_dglac_email;official_social_status_unknown;news_trace_status_unknown;civic_tracker_status_unknown;public_forum_status_unknown,"""Al Qulaylah"" municipality Lebanon official website | ""Al Qulaylah"" municipality complaint form | ""القليلة"" بلدية شكوى | ""القليلة"" بلدية الموقع الرسمي","site:facebook.com ""Al Qulaylah"" municipality | site:facebook.com ""القليلة"" بلدية | site:instagram.com ""Al Qulaylah"" municipality | site:x.com ""Al Qulaylah"" municipality","""Al Qulaylah"" municipality repair Lebanon | ""القليلة"" بلدية اصلاح | NNA ""Al Qulaylah"" municipality | ""Al Qulaylah"" water electricity waste road Lebanon",0,,,,not_seen_in_text_extracted_moim,,,,,,,,,,,,missing_verified_official_website|missing_dglac_email|missing_coordinates|no_verified_complaint_workflow|official_social_unknown|no_event_evidence,60,2026-05-29,Official DGLAC detail fetched.,,,,,,,,,,
MUN-DGLAC-57684,active_in_local_registry,dglac_official_directory,57684,al_shaatiye_and_malikiyat_al_sahel,Al Shaatiye and Malikiyat Al Sahel,الشعيتية ومالكية الساحل,Al Shaatiye and Malikiyat Al Sahel,الشعيتية ومالكية الساحل,South,Sour,https://www.dglac.gov.lb/en/web/guest/municipalities,https://www.dglac.gov.lb/municipalities,fetched,2026-05-24,Al Shaatiye and Malikiyat Al Sahel,,,,33.1965889,35.2654841,yes,no,,not_found,none_found,not_found,unknown,unknown,not_found,unknown,unknown,unknown,,,,,,,,,no,641,T2_official_channel_gap,,,87,official_website_social_news_search,no_dglac_form;no_dglac_website;no_dglac_email;official_social_status_unknown;news_trace_status_unknown;civic_tracker_status_unknown;public_forum_status_unknown,"""Al Shaatiye and Malikiyat Al Sahel"" municipality Lebanon official website | ""Al Shaatiye and Malikiyat Al Sahel"" municipality complaint form | ""الشعيتية ومالكية الساحل"" بلدية شكوى | ""الشعيتية ومالكية الساحل"" بلدية الموقع الرسمي","site:facebook.com ""Al Shaatiye and Malikiyat Al Sahel"" municipality | site:facebook.com ""الشعيتية ومالكية الساحل"" بلدية | site:instagram.com ""Al Shaatiye and Malikiyat Al Sahel"" municipality | site:x.com ""Al Shaatiye and Malikiyat Al Sahel"" municipality","""Al Shaatiye and Malikiyat Al Sahel"" municipality repair Lebanon | ""الشعيتية ومالكية الساحل"" بلدية اصلاح | NNA ""Al Shaatiye and Malikiyat Al Sahel"" municipality | ""Al Shaatiye and Malikiyat Al Sahel"" water electricity waste road Lebanon",0,,,,not_seen_in_text_extracted_moim,,,,,,,,,,,,missing_verified_official_website|missing_dglac_email|missing_coordinates|no_verified_complaint_workflow|official_social_unknown|no_event_evidence,60,2026-05-29,Official DGLAC detail fetched.,,,,,,,,,,
MUN-DGLAC-57990,active_in_local_registry,dglac_official_directory,57990,alhinya,Alhinya,الحنية,Alhinya,الحنية,South,Sour,https://www.dglac.gov.lb/en/web/guest/municipalities,https://www.dglac.gov.lb/municipalities,fetched,2026-05-24,Alhinya,,,,33.1861520,35.2231330,yes,no,,not_found,none_found,not_found,unknown,unknown,not_found,unknown,unknown,unknown,,,,,,,,,no,642,T2_official_channel_gap,,,87,official_website_social_news_search,no_dglac_form;no_dglac_website;no_dglac_email;official_social_status_unknown;news_trace_status_unknown;civic_tracker_status_unknown;public_forum_status_unknown,"""Alhinya"" municipality Lebanon official website | ""Alhinya"" municipality complaint form | ""الحنية"" بلدية شكوى | ""الحنية"" بلدية الموقع الرسمي","site:facebook.com ""Alhinya"" municipality | site:facebook.com ""الحنية"" بلدية | site:instagram.com ""Alhinya"" municipality | site:x.com ""Alhinya"" municipality","""Alhinya"" municipality repair Lebanon | ""الحنية"" بلدية اصلاح | NNA ""Alhinya"" municipality | ""Alhinya"" water electricity waste road Lebanon",0,,,,not_seen_in_text_extracted_moim,,,,,,,,,,,,missing_verified_official_website|missing_dglac_email|missing_coordinates|no_verified_complaint_workflow|official_social_unknown|no_event_evidence,60,2026-05-29,Official DGLAC detail fetched.,,,,,,,,,,
MUN-DGLAC-58026,active_in_local_registry,dglac_official_directory,58026,alkanisa,Alkanisa,الكنيسة,Alkanisa,الكنيسة,South,Sour,https://www.dglac.gov.lb/en/web/guest/municipalities,https://www.dglac.gov.lb/municipalities,fetched,2026-05-24,Alkanisa,,,,34.6168838,36.0228212,yes,no,,not_found,none_found,not_found,unknown,unknown,not_found,unknown,unknown,unknown,,,,,,,,,no,643,T2_official_channel_gap,,,87,official_website_social_news_search,no_dglac_form;no_dglac_website;no_dglac_email;official_social_status_unknown;news_trace_status_unknown;civic_tracker_status_unknown;public_forum_status_unknown,"""Alkanisa"" municipality Lebanon official website | ""Alkanisa"" municipality complaint form | ""الكنيسة"" بلدية شكوى | ""الكنيسة"" بلدية الموقع الرسمي","site:facebook.com ""Alkanisa"" municipality | site:facebook.com ""الكنيسة"" بلدية | site:instagram.com ""Alkanisa"" municipality | site:x.com ""Alkanisa"" municipality","""Alkanisa"" municipality repair Lebanon | ""الكنيسة"" بلدية اصلاح | NNA ""Alkanisa"" municipality | ""Alkanisa"" water electricity waste road Lebanon",0,,,,matched_to_dglac,exact_ar_name_global,0.980,MOIM-2025-23c834271503|MOIM-2025-8d6d7334533e|MOIM-2025-98b7910d5261|MOIM-2025-add76f29c80c,الكنيسة|الكنيسه,بعلبك الهرمل|جبل لبنان|عكار,الشوف|بعبدا|بعلبك|عكار,12|15|9,64,MOIM-2025-13ac7b33e321|MOIM-2025-63feab4e2923|MOIM-2025-7f982a8cb4e9|MOIM-2025-c6b1b93ee030,https://moim.gov.lb/wp-content/uploads/2025/07/نتائج-الانتخابات-البلدية-في-2025الشوف.pdf|https://moim.gov.lb/wp-content/uploads/2025/07/نتائج-الانتخابات-البلدية2025-قضاء-بعلبك.pdf|https://moim.gov.lb/wp-content/uploads/2025/07/نتائج-الانتخابات-البلدية2025-محافظة-عكار.pdf|https://moim.gov.lb/wp-content/uploads/2025/07/نتائج-الانتخابات-البلدية_بعبدا.pdf,high,missing_verified_official_website|missing_dglac_email|missing_coordinates|no_verified_complaint_workflow|official_social_unknown|no_event_evidence,60,2026-05-29,Official DGLAC detail fetched.,,,,,,,,,,
MUN-DGLAC-57603,active_in_local_registry,dglac_official_directory,57603,alma_ash_shaaab,Alma Ash Shaaab,علما الشعب,Alma Ash Shaaab,علما الشعب,South,Sour,https://www.dglac.gov.lb/en/web/guest/municipalities,https://www.dglac.gov.lb/municipalities,fetched,2026-05-24,Alma Ash Shaaab,,,,33.1067796,35.1795619,yes,no,,not_found,none_found,not_found,unknown,unknown,not_found,unknown,unknown,unknown,,,,,,,,,no,644,T2_official_channel_gap,,,87,official_website_social_news_search,no_dglac_form;no_dglac_website;no_dglac_email;official_social_status_unknown;news_trace_status_unknown;civic_tracker_status_unknown;public_forum_status_unknown,"""Alma Ash Shaaab"" municipality Lebanon official website | ""Alma Ash Shaaab"" municipality complaint form | ""علما الشعب"" بلدية شكوى | ""علما الشعب"" بلدية الموقع الرسمي","site:facebook.com ""Alma Ash Shaaab"" municipality | site:facebook.com ""علما الشعب"" بلدية | site:instagram.com ""Alma Ash Shaaab"" municipality | site:x.com ""Alma Ash Shaaab"" municipality","""Alma Ash Shaaab"" municipality repair Lebanon | ""علما الشعب"" بلدية اصلاح | NNA ""Alma Ash Shaaab"" municipality | ""Alma Ash Shaaab"" water electricity waste road Lebanon",0,,,,not_seen_in_text_extracted_moim,,,,,,,,,,,,missing_verified_official_website|missing_dglac_email|missing_coordinates|no_verified_complaint_workflow|official_social_unknown|no_event_evidence,60,2026-05-29,Official DGLAC detail fetched.,,,,,,,,,,
MUN-DGLAC-58035,active_in_local_registry,dglac_official_directory,58035,alzahira,Alzahira,الظهيرة,Alzahira,الظهيرة,South,Sour,https://www.dglac.gov.lb/en/web/guest/municipalities,https://www.dglac.gov.lb/municipalities,fetched,2026-05-24,Alzahira,,,,33.1068097,35.2200402,yes,no,,not_found,none_found,not_found,unknown,unknown,not_found,unknown,unknown,unknown,,,,,,,,,no,645,T2_official_channel_gap,,,87,official_website_social_news_search,no_dglac_form;no_dglac_website;no_dglac_email;official_social_status_unknown;news_trace_status_unknown;civic_tracker_status_unknown;public_forum_status_unknown,"""Alzahira"" municipality Lebanon official website | ""Alzahira"" municipality complaint form | ""الظهيرة"" بلدية شكوى | ""الظهيرة"" بلدية الموقع الرسمي","site:facebook.com ""Alzahira"" municipality | site:facebook.com ""الظهيرة"" بلدية | site:instagram.com ""Alzahira"" municipality | site:x.com ""Alzahira"" municipality","""Alzahira"" municipality repair Lebanon | ""الظهيرة"" بلدية اصلاح | NNA ""Alzahira"" municipality | ""Alzahira"" water electricity waste road Lebanon",0,,,,not_seen_in_text_extracted_moim,,,,,,,,,,,,missing_verified_official_website|missing_dglac_email|missing_coordinates|no_verified_complaint_workflow|official_social_unknown|no_event_evidence,60,2026-05-29,Official DGLAC detail fetched.,,,,,,,,,,
MUN-DGLAC-57666,active_in_local_registry,dglac_official_directory,57666,an_naqoura,An Naqoura,الناقوره,An Naqoura,الناقوره,South,Sour,https://www.dglac.gov.lb/en/web/guest/municipalities,https://www.dglac.gov.lb/municipalities,fetched,2026-05-24,An Naqoura,,,,33.1182741,35.1298249,yes,no,,not_found,none_found,not_found,unknown,unknown,not_found,unknown,unknown,unknown,,,,,,,,,no,647,T2_official_channel_gap,,,87,official_website_social_news_search,no_dglac_form;no_dglac_website;no_dglac_email;official_social_status_unknown;news_trace_status_unknown;civic_tracker_status_unknown;public_forum_status_unknown,"""An Naqoura"" municipality Lebanon official website | ""An Naqoura"" municipality complaint form | ""الناقوره"" بلدية شكوى | ""الناقوره"" بلدية الموقع الرسمي","site:facebook.com ""An Naqoura"" municipality | site:facebook.com ""الناقوره"" بلدية | site:instagram.com ""An Naqoura"" municipality | site:x.com ""An Naqoura"" municipality","""An Naqoura"" municipality repair Lebanon | ""الناقوره"" بلدية اصلاح | NNA ""An Naqoura"" municipality | ""An Naqoura"" water electricity waste road Lebanon",0,,,,not_seen_in_text_extracted_moim,,,,,,,,,,,,missing_verified_official_website|missing_dglac_email|missing_coordinates|no_verified_complaint_workflow|official_social_unknown|no_event_evidence,60,2026-05-29,Official DGLAC detail fetched.,,,,,,,,,,
MUN-DGLAC-58008,active_in_local_registry,dglac_official_directory,58008,arzoun,Arzoun,ارزون,Arzoun,ارزون,South,Sour,https://www.dglac.gov.lb/en/web/guest/municipalities,https://www.dglac.gov.lb/municipalities,fetched,2026-05-24,Arzoun,,,,33.2815930,35.3820681,yes,no,,not_found,none_found,not_found,unknown,unknown,not_found,unknown,unknown,unknown,,,,,,,,,no,651,T2_official_channel_gap,,,87,official_website_social_news_search,no_dglac_form;no_dglac_website;no_dglac_email;official_social_status_unknown;news_trace_status_unknown;civic_tracker_status_unknown;public_forum_status_unknown,"""Arzoun"" municipality Lebanon official website | ""Arzoun"" municipality complaint form | ""ارزون"" بلدية شكوى | ""ارزون"" بلدية الموقع الرسمي","site:facebook.com ""Arzoun"" municipality | site:facebook.com ""ارزون"" بلدية | site:instagram.com ""Arzoun"" municipality | site:x.com ""Arzoun"" municipality","""Arzoun"" municipality repair Lebanon | ""ارزون"" بلدية اصلاح | NNA ""Arzoun"" municipality | ""Arzoun"" water electricity waste road Lebanon",0,,,,not_seen_in_text_extracted_moim,,,,,,,,,,,,missing_verified_official_website|missing_dglac_email|missing_coordinates|no_verified_complaint_workflow|official_social_unknown|no_event_evidence,60,2026-05-29,Official DGLAC detail fetched.,,,,,,,,,,
MUN-DGLAC-57612,active_in_local_registry,dglac_official_directory,57612,aytit,Aytit,عيتيت,Aytit,عيتيت,South,Sour,https://www.dglac.gov.lb/en/web/guest/municipalities,https://www.dglac.gov.lb/municipalities,fetched,2026-05-24,Aytit,,,,33.2289282,35.2992504,yes,no,,not_found,none_found,not_found,unknown,unknown,not_found,unknown,unknown,unknown,,,,,,,,,no,652,T2_official_channel_gap,,,87,official_website_social_news_search,no_dglac_form;no_dglac_website;no_dglac_email;official_social_status_unknown;news_trace_status_unknown;civic_tracker_status_unknown;public_forum_status_unknown,"""Aytit"" municipality Lebanon official website | ""Aytit"" municipality complaint form | ""عيتيت"" بلدية شكوى | ""عيتيت"" بلدية الموقع الرسمي","site:facebook.com ""Aytit"" municipality | site:facebook.com ""عيتيت"" بلدية | site:instagram.com ""Aytit"" municipality | site:x.com ""Aytit"" municipality","""Aytit"" municipality repair Lebanon | ""عيتيت"" بلدية اصلاح | NNA ""Aytit"" municipality | ""Aytit"" water electricity waste road Lebanon",0,,,,not_seen_in_text_extracted_moim,,,,,,,,,,,,missing_verified_official_website|missing_dglac_email|missing_coordinates|no_verified_complaint_workflow|official_social_unknown|no_event_evidence,60,2026-05-29,Official DGLAC detail fetched.,,,,,,,,,,
MUN-DGLAC-57513,active_in_local_registry,dglac_official_directory,57513,batoulieh,Batoulieh,باتوليه,Batoulieh,باتوليه,South,Sour,https://www.dglac.gov.lb/en/web/guest/municipalities,https://www.dglac.gov.lb/municipalities,fetched,2026-05-24,Batoulieh,,,,33.2250197,35.2573463,yes,no,,not_found,none_found,not_found,unknown,unknown,not_found,unknown,unknown,unknown,,,,,,,,,no,656,T2_official_channel_gap,,,87,official_website_social_news_search,no_dglac_form;no_dglac_website;no_dglac_email;official_social_status_unknown;news_trace_status_unknown;civic_tracker_status_unknown;public_forum_status_unknown,"""Batoulieh"" municipality Lebanon official website | ""Batoulieh"" municipality complaint form | ""باتوليه"" بلدية شكوى | ""باتوليه"" بلدية الموقع الرسمي","site:facebook.com ""Batoulieh"" municipality | site:facebook.com ""باتوليه"" بلدية | site:instagram.com ""Batoulieh"" municipality | site:x.com ""Batoulieh"" municipality","""Batoulieh"" municipality repair Lebanon | ""باتوليه"" بلدية اصلاح | NNA ""Batoulieh"" municipality | ""Batoulieh"" water electricity waste road Lebanon",0,,,,not_seen_in_text_extracted_moim,,,,,,,,,,,,missing_verified_official_website|missing_dglac_email|missing_coordinates|no_verified_complaint_workflow|official_social_unknown|no_event_evidence,60,2026-05-29,Official DGLAC detail fetched.,,,,,,,,,,
